"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Pgant9",3.62482213482484e-11,-0.57224014458893,0.161,0.329,7.24964426964968e-08
"CG9643",3.89435694550295e-11,-0.139728947672715,0.109,0.29,7.78871389100589e-08
"rpr",4.1564213073426e-11,0.299758223519169,0.166,0.348,8.31284261468519e-08
"Taldo",5.90653390011772e-11,-0.103951188102659,0.108,0.182,1.18130678002354e-07
"hid",8.76442872320252e-11,-0.180579767624514,0.066,0.254,1.7528857446405e-07
"CG17778",1.061947461017e-10,-0.146460015164949,0.095,0.188,2.123894922034e-07
"sca",1.27964903770851e-10,-0.452874076279173,0.124,0.305,2.55929807541703e-07
"RpL36A",1.40629083596917e-10,0.14035066956265,0.835,0.871,2.81258167193834e-07
"RpLP0-like",1.42879122734263e-10,-0.227020721514017,0.129,0.306,2.85758245468526e-07
"nrv2",1.58480040480505e-10,0.284018704641098,0.241,0.41,3.16960080961011e-07
"para",1.68012872915859e-10,-0.482722063086016,0.23,0.408,3.36025745831719e-07
"CG30197",1.69931352777116e-10,0.147753954672722,0.113,0.288,3.39862705554232e-07
"CG3164",1.76146282527315e-10,0.153782038559768,0.139,0.21,3.52292565054631e-07
"Atxn7",1.85987907363314e-10,-0.183935066843895,0.089,0.268,3.71975814726629e-07
"RpL14",1.8645599847375e-10,0.188481239428334,0.818,0.856,3.729119969475e-07
"Eip93F",2.00167915106074e-10,-0.59384653262247,0.114,0.209,4.00335830212148e-07
"pan",2.01546553599046e-10,-0.922537223029285,0.118,0.316,4.03093107198091e-07
"cdi",2.16994626559246e-10,-0.289536765305423,0.649,0.815,4.33989253118493e-07
"side-III",2.24959304500919e-10,-0.362849461052168,0.147,0.318,4.49918609001838e-07
"Moe",2.84704757085583e-10,-0.482679055019696,0.223,0.396,5.69409514171165e-07
"bon",3.86980207191554e-10,-0.183076044217761,0.077,0.161,7.73960414383109e-07
"Dscam2",5.2296278113557e-10,-0.504116914046322,0.114,0.295,1.04592556227114e-06
"Pal1",5.56037020816521e-10,-0.17489585797518,0.131,0.308,1.11207404163304e-06
"l(2)37Cc",1.11362972826473e-09,-0.194694631337674,0.184,0.352,2.22725945652945e-06
"Fife",1.35501335669641e-09,-0.240700710640685,0.113,0.292,2.71002671339283e-06
"sick",1.44833967192976e-09,-0.174507513684492,0.298,0.468,2.89667934385951e-06
"shrb",1.83419786977887e-09,-0.229089390499008,0.165,0.239,3.66839573955775e-06
"Scsalpha1",1.91382607224606e-09,0.220359175440094,0.227,0.295,3.82765214449212e-06
"Pp1alpha-96A",2.35047062992799e-09,-0.563727473467104,0.172,0.349,4.70094125985598e-06
"CG9691",3.12663801983922e-09,0.175837077707462,0.12,0.276,6.25327603967843e-06
"RpS28b",3.15094046836708e-09,0.24800168790579,0.79,0.83,6.30188093673417e-06
"CG14411",3.15270482176451e-09,-0.136256609673659,0.073,0.245,6.30540964352902e-06
"Unc-76",4.04952512794449e-09,-0.185863179598213,0.169,0.24,8.09905025588897e-06
"CG11790",4.62051966263658e-09,0.156950266140546,0.161,0.237,9.24103932527316e-06
"fax",5.2087168811492e-09,0.130502215079045,0.968,0.975,1.04174337622984e-05
"CG17982",6.64188228837135e-09,0.195949914634893,0.179,0.253,1.32837645767427e-05
"Tl",6.72575456690994e-09,-0.554657505966324,0.039,0.23,1.34515091338199e-05
"nkd",7.17077995723305e-09,0.311707520430486,0.442,0.604,1.43415599144661e-05
"CG43737",8.68758610479682e-09,-1.13103070509739,0.171,0.347,1.73751722095936e-05
"aurB",9.31247499799364e-09,0.18372459784112,0.107,0.275,1.86249499959873e-05
"GluRIA",9.75901897587638e-09,-0.562074082383085,0.188,0.353,1.95180379517528e-05
"CG1890",9.79549412942356e-09,0.273248797416997,0.202,0.276,1.95909882588471e-05
"Cbp53E",1.17354159049621e-08,-0.229466410792836,0.232,0.395,2.34708318099243e-05
"OtopLc",1.21214470009184e-08,-0.119805343762474,0.094,0.176,2.42428940018369e-05
"26-29-p",1.23552670343886e-08,-0.242999836976511,0.083,0.254,2.47105340687772e-05
"CG8545",1.34259270599046e-08,-0.220592284549141,0.117,0.289,2.68518541198093e-05
"Ssrp",2.12359407434624e-08,-0.159864104608046,0.177,0.342,4.24718814869248e-05
"Drat",2.3260775392528e-08,0.205462841430944,0.435,0.607,4.65215507850559e-05
"RpS30",2.67303923868494e-08,0.157874413584785,0.797,0.835,5.34607847736988e-05
"hbn",2.71330356362549e-08,-0.221708635945594,0.195,0.362,5.42660712725098e-05
"Ald1",3.21068852595074e-08,0.134484298889445,0.439,0.586,6.42137705190147e-05
"P32",3.39755158266999e-08,-0.229657397365925,0.138,0.304,6.79510316533998e-05
"sgg",4.09566511774419e-08,-0.421845149909172,0.191,0.357,8.19133023548838e-05
"O-fut2",4.19390676349762e-08,-0.26873682613762,0.091,0.191,8.38781352699524e-05
"Nrg",6.25365410208706e-08,-0.11960434852146,0.651,0.803,0.000125073082041741
"santa-maria",9.03386924938891e-08,-0.243142656211197,0.219,0.376,0.000180677384987778
"abd-A",9.3809676650192e-08,1.07345236211506,0.254,0.406,0.000187619353300384
"Glg1",1.04349313172586e-07,-0.128903282902082,0.137,0.217,0.000208698626345171
"RpL9",1.08571597319271e-07,-0.157874472638686,0.571,0.719,0.000217143194638542
"Acbp2",1.1450889539112e-07,0.27327835227876,0.234,0.385,0.000229017790782239
"CG34228",1.25007123803578e-07,0.216940617176854,0.208,0.359,0.000250014247607156
"RpL40",1.47590339496265e-07,0.105743673376319,0.871,0.892,0.00029518067899253
"loqs",1.83154882795188e-07,-0.107499597169671,0.065,0.235,0.000366309765590377
"Set",1.99621931214408e-07,0.388800928125744,0.281,0.343,0.000399243862428816
"MFS9",1.99657577579413e-07,0.39287600069196,0.285,0.44,0.000399315155158827
"CG13096",2.1029456977444e-07,-0.110640592651217,0.158,0.24,0.00042058913954888
"fne",2.17878804126562e-07,-0.178805806660242,0.661,0.784,0.000435757608253125
"beat-IIIc",2.28084484461805e-07,-0.259095282693861,0.205,0.369,0.00045616896892361
"Idh",2.29327180204217e-07,-0.34418421174286,0.146,0.228,0.000458654360408433
"CG34293",2.66043184979031e-07,-0.109249732181577,0.161,0.321,0.000532086369958062
"stg",2.69141235168035e-07,1.34014180610567,0.561,0.642,0.00053828247033607
"Tis11",3.05538457505196e-07,0.101749407351691,0.172,0.34,0.000611076915010392
"His2Av",3.0619156424021e-07,0.453681346765845,0.3,0.446,0.000612383128480421
"CG12547",3.73150259797953e-07,-0.109227850295127,0.156,0.244,0.000746300519595906
"awd",3.95780670800386e-07,-0.251349277261076,0.763,0.848,0.000791561341600772
"elm",4.09370139512447e-07,-0.126742873610254,0.133,0.293,0.000818740279024894
"CG46339",4.79280065336331e-07,-0.190736111757762,0.148,0.235,0.000958560130672662
"mirr",6.72116686455288e-07,0.636588291993835,0.286,0.426,0.00134423337291058
"RpL29",8.6945145776686e-07,0.116324857365567,0.964,0.984,0.00173890291553372
"lncRNA:CR46004",9.11256383423958e-07,-0.102945475499004,0.071,0.247,0.00182251276684792
"GstT1",1.10592648478659e-06,-0.128683536226041,0.085,0.252,0.00221185296957319
"dac",1.4354018861076e-06,-0.422871626567784,0.166,0.252,0.0028708037722152
"skl",1.55853023575403e-06,0.745300487596991,0.179,0.333,0.00311706047150806
"rdgA",1.8787400926055e-06,-0.292324573405367,0.174,0.32,0.00375748018521101
"Nup358",2.1239753549298e-06,-0.535825645027181,0.135,0.227,0.00424795070985961
"stau",3.42594857197156e-06,-0.390976590463549,0.195,0.342,0.00685189714394312
"Btk29A",4.14281958443009e-06,0.486810891857907,0.35,0.399,0.00828563916886018
"egr",4.34546888720909e-06,0.254036156012646,0.118,0.216,0.00869093777441817
"Hsp60A",4.48876035176543e-06,-0.202995209556351,0.131,0.288,0.00897752070353085
"CG4281",4.53699917457579e-06,-0.120361533644532,0.119,0.285,0.00907399834915157
"RpS3A",4.73961105037498e-06,-0.252661560456954,0.582,0.713,0.00947922210074996
"Atpalpha",4.98390942002729e-06,-0.113440870435594,0.327,0.481,0.00996781884005459
"Ilp7",4.98560435781708e-06,0.342343527559533,0.052,0.123,0.00997120871563417
"Wnt10",5.19345957875908e-06,-0.187290479080191,0.047,0.187,0.0103869191575182
"how",5.81003323682344e-06,0.163324832514409,0.131,0.294,0.0116200664736469
"AstC-R2",5.982875954245e-06,-0.636243338635428,0.163,0.253,0.01196575190849
"mRpS29",6.38943317953699e-06,-0.139353388121429,0.101,0.269,0.012778866359074
"nerfin-2",6.43436358347898e-06,-0.10101032463589,0.153,0.303,0.012868727166958
"RpL12",7.01150488084502e-06,-0.335133024316199,0.713,0.836,0.01402300976169
"Sox21b",7.37256837439935e-06,-0.175612280076317,0.033,0.149,0.0147451367487987
"CG10576",7.54643610928784e-06,0.176118546286025,0.15,0.238,0.0150928722185757
"ptc",7.89125399200948e-06,0.902422506003605,0.212,0.373,0.015782507984019
"RpL30",8.29056680737892e-06,0.236226151370814,0.752,0.817,0.0165811336147578
"twit",9.62840249249897e-06,0.329395928216569,0.19,0.345,0.0192568049849979
"CycA",1.0284520765968e-05,0.273178203862238,0.161,0.251,0.0205690415319359
"Ost48",1.13021776461008e-05,0.146573929934375,0.213,0.286,0.0226043552922016
"AnxB9",1.38908370367899e-05,0.156809909904942,0.224,0.303,0.0277816740735798
"e(r)",2.07614720794265e-05,-0.187696006740027,0.251,0.401,0.041522944158853
"vig2",2.12507238193479e-05,0.119774498593473,0.206,0.286,0.0425014476386958
"mld",2.17330823716771e-05,-0.234218010581579,0.151,0.309,0.0434661647433541
"CG15536",2.26801783440775e-05,0.193029431067542,0.12,0.278,0.0453603566881549
"RpL27A",2.39254544723821e-05,0.129565054997546,0.826,0.862,0.0478509089447643
"RpS11",3.54792701650193e-05,0.171617595873155,0.876,0.915,0.0709585403300385
"DIP-beta",3.98386015734639e-05,-0.219203570638315,0.033,0.215,0.0796772031469277
"Obp44a",4.33335785122236e-05,-0.182685808428908,0.772,0.865,0.0866671570244472
"CG31176",5.26696067715294e-05,0.267208172014252,0.156,0.243,0.105339213543059
"Hr51",5.40548630535808e-05,0.14446611086775,0.195,0.292,0.108109726107162
"RpS2",6.59565383529118e-05,-0.173479853477388,0.739,0.841,0.131913076705824
"CG34132",7.34395281906299e-05,0.117224074625769,0.175,0.264,0.14687905638126
"yip2",7.36095938154244e-05,-0.162096830262286,0.133,0.226,0.147219187630849
"CG12290",7.51089428556777e-05,-0.173056335788122,0.182,0.331,0.150217885711355
"Fer1HCH",7.75123837184536e-05,-0.152906289988958,0.267,0.418,0.155024767436907
"erm",7.78912179984822e-05,-0.100922054790662,0.107,0.268,0.155782435996964
"Hexo1",9.26060555534971e-05,-0.102832891419176,0.096,0.207,0.185212111106994
"CG5973",9.59433486538345e-05,-0.209942674667548,0.191,0.342,0.191886697307669
"Dfd",9.59488187826744e-05,-0.112613488843066,0.159,0.253,0.191897637565349
"haf",0.00010991532591755,-0.10100185776179,0.157,0.305,0.2198306518351
"Idi",0.000112753895033771,-0.148526425470348,0.167,0.26,0.225507790067543
"Smn",0.000127799366202979,-0.131486001702119,0.11,0.212,0.255598732405957
"CG14459",0.000130134428663876,-0.14888680228237,0.053,0.193,0.260268857327752
"RPA3",0.000136282425903653,0.158952601911924,0.227,0.377,0.272564851807306
"RpL35A",0.00016411538409401,-0.106361723579619,0.589,0.721,0.32823076818802
"RR48361-transposable-element",0.000177662207441595,-0.156721692156386,0.062,0.172,0.355324414883189
"lncRNA:CR45223",0.000179693736030511,-0.557319322577282,0.021,0.204,0.359387472061023
"RpS18",0.000266571847042408,-0.307009702019314,0.719,0.818,0.533143694084816
"CG3594",0.000271248147975079,-0.148402369611297,0.144,0.298,0.542496295950157
"neur",0.000340065617802425,0.192875973604095,0.155,0.302,0.68013123560485
"hbs",0.000369203752425786,-0.316727081553357,0.168,0.316,0.738407504851571
"Cdk1",0.000374885935010699,0.369346605627843,0.109,0.259,0.749771870021398
"RpS10b",0.000375849966715135,0.182199698882989,0.649,0.713,0.75169993343027
"Zir",0.000443853896847593,-0.361371143312275,0.177,0.268,0.887707793695187
"ytr",0.000502169670555553,-0.128934432145976,0.147,0.248,1
"sog",0.000512576044678665,-0.116692230009421,0.105,0.261,1
"CG11180",0.000542022251848463,-0.182835616979056,0.132,0.282,1
"kn",0.000544071293042951,0.97330178494125,0.364,0.526,1
"CG9098",0.000549454978136394,-0.111232974921261,0.163,0.255,1
"Hey",0.000552169488008393,1.90195787735161,0.328,0.42,1
"dati",0.00063264662731333,-0.530172424103117,0.062,0.242,1
"RpS26",0.000781258606367887,-0.131279382502208,0.806,0.898,1
"CG33143",0.000940517076015488,-0.103876522563523,0.116,0.225,1
"CCT7",0.000942738315874704,-0.133275170677867,0.185,0.284,1
"CG31075",0.000979989445439974,-0.207041269216034,0.106,0.265,1
"CG11417",0.0010511548603299,-0.129067202270045,0.133,0.286,1
"CG9686",0.00113037550248581,0.121743693312207,0.223,0.369,1
"Glo1",0.00122697683477683,-0.190855242663384,0.091,0.245,1
"RpL26",0.00155712044152321,-0.233915962335238,0.758,0.875,1
"RhoGAP100F",0.00186459312751395,-0.382902489857228,0.102,0.269,1
"CG34354",0.00215557057346134,-0.250439225007655,0.153,0.3,1
"RpS12",0.00248666267255585,0.124990105618354,0.834,0.897,1
"Gad1",0.00289129000975711,0.209346218128207,0.178,0.284,1
"CG14312",0.00293344327600115,0.376271359249281,0.224,0.302,1
"RpL24",0.00331721159489469,0.207619450530019,0.744,0.813,1
"cpx",0.00357546148248369,-0.592767109874219,0.27,0.356,1
"Spx",0.00386550198939579,0.127786351305912,0.179,0.274,1
"ogre",0.00401393262320637,0.365626652484266,0.307,0.389,1
"SelG",0.00429967684384116,-0.123069962673993,0.078,0.232,1
"Hug",0.00434598586592378,-0.190420234418176,0.107,0.262,1
"scro",0.0044068153822694,-0.327628904385022,0.061,0.173,1
"bab2",0.0044229092606464,-0.40654827908534,0.224,0.314,1
"beat-Vc",0.0046916599821335,-0.11850696492047,0.046,0.182,1
"FBXO11",0.00524985502725474,-0.431851406820119,0.16,0.27,1
"CG3376",0.00575119797218663,-0.109841875100113,0.12,0.274,1
"E(spl)m7-HLH",0.00601570899992495,1.8120069019215,0.342,0.444,1
"gro",0.00620405012298628,0.174843318258684,0.555,0.704,1
"CG1545",0.00624044969852215,-0.121628721159969,0.122,0.219,1
"akirin",0.00658444453422925,-0.503111766216361,0.192,0.342,1
"Pka-R1",0.00661166882307269,-0.337586033972434,0.067,0.224,1
"Smyd4-4",0.00661895038086867,-0.153693830978462,0.129,0.281,1
"Pdi",0.00773776208445738,0.207785899905733,0.144,0.24,1
"apt",0.00774714329155661,0.238734179628401,0.136,0.284,1
"CG12929",0.00823825428517455,0.124465972253291,0.172,0.304,1
"CG34232",0.00910257576897731,-0.102032031179482,0.113,0.268,1
"grn",0.00935332285991574,1.21930126782232,0.309,0.433,1
"Pglym78",0.00995693828738835,0.257172830588311,0.27,0.357,1
"Ac78C",0.0110422145151373,-0.104062657123547,0.171,0.304,1
"shakB",0.011494456394512,-0.368889790753463,0.13,0.279,1
"Hsp83",0.0115630232411884,0.24905681753884,0.432,0.509,1
"Teh4",0.011726878744159,-0.305277560484465,0.149,0.287,1
"RpL21",0.0118835140243588,0.12154475645539,0.738,0.81,1
"SmF",0.011896289678702,0.281853248488251,0.424,0.551,1
"CG13097",0.0141721089476436,-0.204576104445024,0.14,0.247,1
"Galphai",0.0151050229372938,0.437951097388221,0.309,0.452,1
"zfh1",0.0152515765744852,0.231075254513246,0.217,0.32,1
"Antp",0.0160567363912734,0.904670842164043,0.395,0.477,1
"CG11426",0.0174550970422183,-0.107253053956718,0.08,0.232,1
"SPoCk",0.0179260560388199,-0.166219244988663,0.108,0.255,1
"CG14669",0.0215694812570975,-0.130977135340397,0.192,0.325,1
"aru",0.0217636116969625,-0.299837532041658,0.168,0.311,1
"CG13678",0.0218193428618422,-0.101383725597564,0.177,0.309,1
"Eip75B",0.0220118505647233,-0.852103257291914,0.233,0.382,1
"shot",0.0220123510189474,-0.214138826297588,0.186,0.285,1
"NLaz",0.0234863214974144,-0.124547719744817,0.074,0.204,1
"Tctp",0.0242342562951658,0.336856361970789,0.408,0.489,1
"nclb",0.0253243885874443,-0.146475565172843,0.18,0.308,1
"run",0.0259857642488563,0.159586235228422,0.156,0.298,1
"MSBP",0.0266326224703337,-0.133031066982838,0.09,0.2,1
"SNRPG",0.0288683687565831,0.538373937982592,0.51,0.604,1
"CG6701",0.0297011637625692,0.121057316702837,0.19,0.34,1
"DIP-gamma",0.0316665797455915,-0.1151862733066,0.108,0.22,1
"CG43778",0.032597138237128,-0.131047992603158,0.175,0.278,1
"CG9065",0.0345470813637003,-0.140700569888562,0.168,0.309,1
"eEF1gamma",0.0348793920416888,0.107080139576829,0.293,0.388,1
"mod",0.0400757403682746,-0.161023077913375,0.163,0.306,1
"SMC2",0.0413217024479945,-0.204220300305832,0.103,0.252,1
"Obp99a",0.0418103655450076,0.222151500040956,0.496,0.567,1
"eRF3",0.0467788545519806,-0.211889844962593,0.113,0.256,1
"CG15353",0.0493661671025561,-0.326283121135396,0.166,0.302,1
"RpS23",0.0590311236326574,0.169689531073776,0.719,0.806,1
"Traf4",0.0628026321841762,1.16609369651526,0.254,0.386,1
"CG13920",0.0648519804571462,0.492081933216281,0.127,0.258,1
"Nop56",0.066175854206163,-0.298551161450132,0.173,0.281,1
"CG17816",0.0674776630146035,-0.512897236460629,0.19,0.289,1
"MED14",0.0687346927051738,-0.121557077864462,0.139,0.281,1
"CG8839",0.0701239232355866,-0.180471176821425,0.041,0.162,1
"Fkbp39",0.0731417141468477,-0.156179969818257,0.234,0.371,1
"RpL7",0.0810962574757623,-0.114529521677054,0.711,0.814,1
"kay",0.0819700744767191,-0.249383710341439,0.13,0.243,1
"Cyp1",0.0895605398656065,-0.113659396612978,0.466,0.577,1
"RhoGEF4",0.0913091876509707,0.279253325432963,0.157,0.286,1
"CG2918",0.0927351636327526,-0.133494655323881,0.111,0.229,1
"Eaat2",0.0934427763313539,-0.362353554041747,0.163,0.294,1
"Prps",0.100041173221017,-0.347408477339269,0.206,0.332,1
"tyn",0.105928308213646,-0.10332676431548,0.124,0.241,1
"dpr11",0.107024997619338,-0.178438245163188,0.171,0.313,1
"ed",0.119041135246937,0.352792508863486,0.193,0.297,1
"Atac3",0.137879516865526,-0.1001706670972,0.107,0.215,1
"CG30105",0.140903552774435,0.182384863346659,0.199,0.327,1
"ATPCL",0.141673066156373,-0.222200694551832,0.119,0.261,1
"Abd-B",0.152002775480664,0.179343667355051,0.166,0.289,1
"mad2",0.159799188300218,0.202329186882179,0.171,0.31,1
"tey",0.168610965349688,-0.113693016917799,0.081,0.236,1
"GstE12",0.168871208439642,-0.175735105492143,0.147,0.26,1
"CG32354",0.170381988639455,-0.309997463698869,0.195,0.323,1
"HLH4C",0.172501837474805,0.174912061120596,0.138,0.198,1
"sdk",0.175478152599889,0.209911828500063,0.074,0.214,1
"Lim1",0.183725118380454,0.622674815974202,0.373,0.497,1
"rept",0.203729536331994,-0.132151085556356,0.105,0.243,1
"CG6891",0.211747069275561,-0.177325880155987,0.151,0.262,1
"CG8300",0.223865055826063,-0.226949924308292,0.146,0.279,1
"insb",0.230972101705757,1.14740434649341,0.244,0.367,1
"Stacl",0.238414636391646,-0.30664627883923,0.172,0.278,1
"Hat1",0.239107763132396,0.127341024493502,0.161,0.29,1
"DOR",0.239442125927325,0.160006679154727,0.235,0.342,1
"ClpP",0.2744408973865,0.200320547311296,0.168,0.302,1
"CG10527",0.288127099024836,0.122411638378892,0.181,0.293,1
"Mmp2",0.290211828530363,-0.81146992699201,0.109,0.238,1
"Pgant2",0.292234943537767,-0.129936738274069,0.1,0.228,1
"polo",0.300986388239354,0.133718475417753,0.129,0.261,1
"CG1943",0.306484410619711,-0.735709942630111,0.162,0.298,1
"ImpE1",0.307822041974794,-0.196076834870062,0.158,0.276,1
"ReepB",0.316278905543395,-0.146433455870382,0.195,0.324,1
"Pex7",0.335218487473825,0.371955188646622,0.204,0.327,1
"CG42337",0.353109257083177,-0.343938800942317,0.14,0.268,1
"NetB",0.353316525847328,-0.562709224381257,0.158,0.278,1
"DIP-kappa",0.374516974671821,-0.253646055987249,0.15,0.265,1
"ft",0.375589551311218,-0.150943481800504,0.19,0.321,1
"CG42450",0.377087584398724,-0.751541287913191,0.132,0.258,1
"Ntf-2",0.377208573620899,0.203500612948253,0.207,0.313,1
"PHDP",0.395010104480114,-0.164526770373313,0.089,0.189,1
"Cyp4g15",0.40430274857596,0.133813685669225,0.128,0.252,1
"CG18081",0.415343825334133,0.147185404139101,0.127,0.241,1
"CG42709",0.416441283145589,-0.143598126652895,0.16,0.291,1
"Bx",0.427395009661771,0.371015966914784,0.227,0.342,1
"Echs1",0.438507615614722,0.13813823771214,0.107,0.243,1
"Spn88Ea",0.44731400511272,0.137337764594473,0.13,0.271,1
"Notum",0.448999691373765,-0.104816644289895,0.113,0.235,1
"Dd",0.500536830628854,-0.243275490335003,0.223,0.334,1
"lncRNA:CR33938",0.507248383525889,-0.247084491658667,0.055,0.175,1
"Ahcy",0.508757415702508,-0.254583624045995,0.105,0.246,1
"goe",0.520693563884074,-0.110952020965485,0.155,0.281,1
"Gabat",0.523285470582269,-0.172588645631958,0.139,0.253,1
"aop",0.532021852470677,-0.406121004157563,0.197,0.311,1
"glu",0.539844978585178,-0.180636587789613,0.114,0.24,1
"klg",0.552268558708725,0.32332471906851,0.293,0.394,1
"CG12355",0.555599710516769,-0.210464909750867,0.189,0.294,1
"Uhg1",0.603686500847894,-0.169452306311043,0.173,0.291,1
"CG7028",0.613042024275425,-0.265704836544658,0.13,0.269,1
"RpS5b",0.614836301562867,-0.369302892682774,0.056,0.201,1
"dve",0.64445312152467,-0.179280949106264,0.156,0.275,1
"Sf3b5",0.64491858571345,0.336761856793651,0.27,0.386,1
"beat-Ic",0.769366708935893,-0.507223271485243,0.09,0.224,1
"Ppa",0.771535537254458,-0.496049429434119,0.17,0.294,1
"CG43902",0.798012421834172,-0.201242591052441,0.11,0.244,1
"CG8289",0.7988013839809,0.241725574734207,0.175,0.291,1
"slp2",0.799453772032754,0.104340192415634,0.094,0.23,1
"CG1688",0.830752465619579,-0.150816818920097,0.078,0.218,1
"CG11191",0.833878763303242,-0.231035641292566,0.162,0.287,1
"RpL37a",0.845422808987893,-0.109396253397944,0.854,0.897,1
"dysc",0.879879037420574,-1.39654713896578,0.195,0.33,1
"PCB",0.903127787381552,-0.207054088052539,0.178,0.299,1
"lncRNA:CR44832",0.925650899392678,-0.134886055390476,0.152,0.274,1
"CG1537",0.999680474530081,-0.159502749764757,0.172,0.297,1
